740	僣
741	僤
742	僥
743	僦
744	僧
745	僨
746	僩
747	僪
748	僫
749	僬
750	僭
751	僮
752	僯
753	僰
754	僱
755	僲
756	僳
757	僴
758	僵
759	僶
760	僷
761	僸
762	價
763	僺
764	僻
765	僼
766	僽
767	僾
768	僿
769	儀
770	儁
771	儂
772	儃
773	億
774	儅
775	儆
776	儇
777	儈
778	儉
779	儊
780	儋
781	儌
782	儍
783	儎
784	儏
785	儐
786	儑
787	儒
788	儓
789	儔
790	儕
791	儖
792	儗
793	儘
794	儙
795	儚
796	儛
797	儜
798	儝
799	儞
800	償
801	儠
802	儡
803	儢
804	儣
805	儤
806	儥
807	儦
808	儧
809	儨
810	儩
811	優
812	儫
813	儬
814	儭
815	儮
816	儯
817	儰
818	儱
819	儲
820	儳
821	儴
822	儵
823	儶
824	儷
825	儸
826	儹
827	儺
828	儻
829	儼
830	儽
831	儾
832	儿
833	兀
834	允
835	兂
836	元
837	兄
838	充
839	兆
840	兇
841	先
842	光
843	兊
844	克
845	兌
846	免
847	兎
848	兏
849	児
850	兑
851	兒
852	兓
853	兔
854	兕
855	兖
856	兗
857	兘
858	兙
859	党
860	兛
861	兜
862	兝
863	兞
864	兟
865	兠
866	兡
867	兢
868	兣
869	兤
870	入
871	兦
872	內
873	全
874	兩
875	兪
876	八
877	公
878	六
879	兮
880	兯
881	兰
882	共
883	兲
884	关
885	兴
886	兵
887	其
888	具
889	典
890	兹
891	兺
892	养
893	兼
894	兽
895	兾
896	兿
897	冀
898	冁
899	冂
900	冃
901	冄
902	内
903	円
904	冇
905	冈
906	冉
907	冊
908	冋
909	册
910	再
911	冎
912	冏
913	冐
914	冑
915	冒
916	冓
917	冔
918	冕
919	冖
920	冗
921	冘
922	写
923	冚
924	军
925	农
926	冝
927	冞
928	冟
929	冠
930	冡
931	冢
932	冣
933	冤
934	冥
935	冦
936	冧
937	冨
938	冩
939	冪
940	冫
941	冬
942	冭
943	冮
944	冯
945	冰
946	冱
947	冲
948	决
949	冴
950	况
951	冶
952	冷
953	冸
954	冹
955	冺
956	冻
957	冼
958	冽
959	冾
960	冿
961	净
962	凁
963	凂
964	凃
965	凄
966	凅
967	准
968	凇
969	凈
970	凉
971	凊
972	凋
973	凌
974	凍
975	凎
976	减
977	凐
978	凑
979	凒
980	凓
981	凔
982	凕
983	凖
984	凗
985	凘
986	凙
987	凚
988	凛
989	凜
990	凝
991	凞
992	凟
993	几
994	凡
995	凢
996	凣
997	凤
998	凥
999	処
1000	凧
1001	凨
1002	凩
1003	凪
1004	凫
1005	凬
1006	凭
1007	凮
1008	凯
1009	凰
1010	凱
1011	凲
1012	凳
1013	凴
1014	凵
1015	凶
1016	凷
1017	凸
1018	凹
1019	出
1020	击
1021	凼
1022	函
1023	凾
1024	凿
1025	刀
1026	刁
1027	刂
1028	刃
1029	刄
1030	刅
1031	分
1032	切
1033	刈
1034	刉
1035	刊
1036	刋
1037	刌
1038	刍
1039	刎
1040	刏
1041	刐
1042	刑
1043	划
1044	刓
1045	刔
1046	刕
1047	刖
1048	列
1049	刘
1050	则
1051	刚
1052	创
1053	刜
1054	初
1055	刞
1056	刟
1057	删
1058	刡
1059	刢
1060	刣
1061	判
1062	別
1063	刦
1064	刧
1065	刨
1066	利
1067	刪
1068	别
1069	刬
1070	刭
1071	刮
1072	刯
1073	到
1074	刱
1075	刲
1076	刳
1077	刴
1078	刵
1079	制
1080	刷
1081	券
1082	刹
1083	刺
1084	刻
1085	刼
1086	刽
1087	刾
1088	刿
1089	剀
1090	剁
1091	剂
1092	剃
1093	剄
1094	剅
1095	剆
1096	則
1097	剈
1098	剉
1099	削
1100	剋
1101	剌
1102	前
1103	剎
1104	剏
1105	剐
1106	剑
1107	剒
1108	剓
1109	剔
1110	剕
1111	剖
1112	剗
1113	剘
1114	剙
1115	剚
1116	剛
1117	剜
1118	剝
1119	剞
1120	剟
1121	剠
1122	剡
1123	剢
1124	剣
1125	剤
1126	剥
1127	剦
1128	剧
1129	剨
1130	剩
1131	剪
1132	剫
1133	剬
1134	剭
1135	剮
1136	副
1137	剰
1138	剱
1139	割
1140	剳
1141	剴
1142	創
1143	剶
1144	剷
1145	剸
1146	剹
1147	剺
1148	剻
1149	剼
1150	剽
1151	剾
1152	剿
1153	劀
1154	劁
1155	劂
1156	劃
1157	劄
1158	劅
1159	劆
1160	劇
1161	劈
1162	劉
1163	劊
1164	劋
1165	劌
1166	劍
1167	劎
1168	劏
1169	劐
1170	劑
1171	劒
1172	劓
1173	劔
1174	劕
1175	劖
1176	劗
1177	劘
1178	劙
1179	劚
1180	力
1181	劜
1182	劝
1183	办
1184	功
1185	加
1186	务
1187	劢
1188	劣
1189	劤
1190	劥
1191	劦
1192	劧
1193	动
1194	助
1195	努
1196	劫
1197	劬
1198	劭
1199	劮
1200	劯
1201	劰
1202	励
1203	劲
1204	劳
1205	労
1206	劵
1207	劶
1208	劷
1209	劸
1210	効
1211	劺
1212	劻
1213	劼
1214	劽
1215	劾
1216	势
1217	勀
1218	勁
1219	勂
1220	勃
1221	勄
1222	勅
1223	勆
1224	勇
1225	勈
1226	勉
1227	勊
1228	勋
1229	勌
1230	勍
1231	勎
1232	勏
1233	勐
1234	勑
1235	勒
1236	勓
1237	勔
1238	動
1239	勖
1240	勗
1241	勘
1242	務
1243	勚
1244	勛
1245	勜
1246	勝
1247	勞
1248	募
1249	勠
1250	勡
1251	勢
1252	勣
1253	勤
1254	勥
1255	勦
1256	勧
1257	勨
1258	勩
1259	勪
1260	勫
1261	勬
1262	勭
1263	勮
1264	勯
1265	勰
1266	勱
1267	勲
1268	勳
1269	勴
1270	勵
1271	勶
1272	勷
1273	勸
1274	勹
1275	勺
1276	勻
1277	勼
1278	勽
1279	勾
1280	勿
1281	匀
1282	匁
1283	匂
1284	匃
1285	匄
1286	包
1287	匆
1288	匇
1289	匈
1290	匉
1291	匊
1292	匋
1293	匌
1294	匍
1295	匎
1296	匏
1297	匐
1298	匑
1299	匒
1300	匓
1301	匔
1302	匕
1303	化
1304	北
1305	匘
1306	匙
1307	匚
1308	匛
1309	匜
1310	匝
1311	匞
1312	匟
1313	匠
1314	匡
1315	匢
1316	匣
1317	匤
1318	匥
1319	匦
1320	匧
1321	匨
1322	匩
1323	匪
1324	匫
1325	匬
1326	匭
1327	匮
1328	匯
1329	匰
1330	匱
1331	匲
1332	匳
1333	匴
1334	匵
1335	匶
1336	匷
1337	匸
1338	匹
1339	区
1340	医
1341	匼
1342	匽
1343	匾
1344	匿
1345	區
1346	十
1347	卂
1348	千
1349	卄
1350	卅
1351	卆
1352	升
1353	午
1354	卉
1355	半
1356	卋
1357	卌
1358	卍
1359	华
1360	协
1361	卐
1362	卑
1363	卒
1364	卓
1365	協
1366	单
1367	卖
1368	南
1369	単
1370	卙
1371	博
1372	卛
1373	卜
1374	卝
1375	卞
1376	卟
1377	占
1378	卡
1379	卢
1380	卣
1381	卤
1382	卥
1383	卦
1384	卧
1385	卨
1386	卩
1387	卪
1388	卫
1389	卬
1390	卭
1391	卮
1392	卯
1393	印
1394	危
1395	卲
1396	即
1397	却
1398	卵
1399	卶
1400	卷
1401	卸
1402	卹
1403	卺
1404	卻
1405	卼
1406	卽
1407	卾
1408	卿
1409	厀
1410	厁
1411	厂
1412	厃
1413	厄
1414	厅
1415	历
1416	厇
1417	厈
1418	厉
1419	厊
1420	压
1421	厌
1422	厍
1423	厎
1424	厏
1425	厐
1426	厑
1427	厒
1428	厓
1429	厔
1430	厕
1431	厖
1432	厗
1433	厘
1434	厙
1435	厚
1436	厛
1437	厜
1438	厝
1439	厞
1440	原
1441	厠
1442	厡
1443	厢
1444	厣
1445	厤
1446	厥
1447	厦
1448	厧
1449	厨
1450	厩
1451	厪
1452	厫
1453	厬
1454	厭
1455	厮
1456	厯
1457	厰
1458	厱
1459	厲
1460	厳
1461	厴
1462	厵
1463	厶
1464	厷
1465	厸
1466	厹
1467	厺
1468	去
1469	厼
1470	厽
1471	厾
1472	县
1473	叀
1474	叁
1475	参
1476	參
1477	叄
1478	叅
1479	叆
1480	叇
1481	又
1482	叉
1483	及
1484	友
1485	双
1486	反
1487	収
1488	叏
1489	叐
1490	发
1491	叒
1492	叓
1493	叔
1494	叕
1495	取
1496	受
1497	变
1498	叙
1499	叚
1500	叛
1501	叜
1502	叝
1503	叞
1504	叟
1505	叠
1506	叡
1507	叢
1508	口
1509	古
1510	句
1511	另
1512	叧
1513	叨
1514	叩
1515	只
1516	叫
1517	召
1518	叭
1519	叮
1520	可
1521	台
1522	叱
1523	史
1524	右
1525	叴
1526	叵
1527	叶
1528	号
1529	司
1530	叹
1531	叺
1532	叻
1533	叼
1534	叽
1535	叾
1536	叿
1537	吀
1538	吁
1539	吂
1540	吃
1541	各
1542	吅
1543	吆
1544	吇
1545	合
1546	吉
1547	吊
1548	吋
1549	同
1550	名
1551	后
1552	吏
1553	吐
1554	向
1555	吒
1556	吓
1557	吔
1558	吕
1559	吖
1560	吗
1561	吘
1562	吙
1563	吚
1564	君
1565	吜
1566	吝
1567	吞
1568	吟
1569	吠
1570	吡
1571	吢
1572	吣
1573	吤
1574	吥
1575	否
1576	吧
1577	吨
1578	吩
1579	吪
1580	含
1581	听
1582	吭
1583	吮
1584	启
1585	吰
1586	吱
1587	吲
1588	吳
1589	吴
1590	吵
1591	吶
1592	吷
1593	吸
1594	吹
1595	吺
1596	吻
1597	吼
1598	吽
1599	吾
1600	吿
1601	呀
1602	呁
1603	呂
1604	呃
1605	呄
1606	呅
1607	呆
1608	呇
1609	呈
1610	呉
1611	告
1612	呋
1613	呌
1614	呍
1615	呎
1616	呏
1617	呐
1618	呑
1619	呒
1620	呓
1621	呔
1622	呕
1623	呖
1624	呗
1625	员
1626	呙
1627	呚
1628	呛
1629	呜
1630	呝
1631	呞
1632	呟
1633	呠
1634	呡
1635	呢
1636	呣
1637	呤
1638	呥
1639	呦
1640	呧
1641	周
1642	呩
1643	呪
1644	呫
1645	呬
1646	呭
1647	呮
1648	呯
1649	呰
1650	呱
1651	呲
1652	味
1653	呴
1654	呵
1655	呶
1656	呷
1657	呸
1658	呹
1659	呺
1660	呻
1661	呼
1662	命
1663	呾
1664	呿
1665	咀
1666	咁
1667	咂
1668	咃
1669	咄
1670	咅
1671	咆
1672	咇
1673	咈
1674	咉
1675	咊
1676	咋
1677	和
1678	咍
1679	咎
1680	咏
1681	咐
1682	咑
1683	咒
1684	咓
1685	咔
1686	咕
1687	咖
1688	咗
1689	咘
1690	咙
1691	咚
1692	咛
1693	咜
1694	咝
1695	咞
1696	咟
1697	咠
1698	咡
1699	咢
1700	咣
1701	咤
1702	咥
1703	咦
1704	咧
1705	咨
1706	咩
1707	咪
1708	咫
1709	咬
1710	咭
1711	咮
1712	咯
1713	咰
1714	咱
1715	咲
1716	咳
1717	咴
1718	咵
1719	咶
1720	咷
1721	咸
1722	咹
1723	咺
1724	咻
1725	咼
1726	咽
1727	咾
1728	咿
1729	哀
1730	品
1731	哂
1732	哃
1733	哄
1734	哅
1735	哆
1736	哇
1737	哈
1738	哉
1739	哊
1740	哋
1741	哌
1742	响
1743	哎
1744	哏
1745	哐
1746	哑
1747	哒
1748	哓
1749	哔
1750	哕
1751	哖
1752	哗
1753	哘
1754	哙
1755	哚
1756	哛
1757	哜
1758	哝
1759	哞
1760	哟
1761	哠
1762	員
1763	哢
1764	哣
1765	哤
1766	哥
1767	哦
1768	哧
1769	哨
1770	哩
1771	哪
1772	哫
1773	哬
1774	哭
1775	哮
1776	哯
1777	哰
1778	哱
1779	哲
1780	哳
1781	哴
1782	哵
1783	哶
1784	哷
1785	哸
1786	哹
1787	哺
1788	哻
1789	哼
1790	哽
1791	哾
1792	哿
1793	唀
1794	唁
1795	唂
1796	唃
1797	唄
1798	唅
1799	唆
1800	唇
1801	唈
1802	唉
1803	唊
1804	唋
1805	唌
1806	唍
1807	唎
1808	唏
1809	唐
1810	唑
1811	唒
1812	唓
1813	唔
1814	唕
1815	唖
1816	唗
1817	唘
1818	唙
1819	唚
1820	唛
1821	唜
1822	唝
1823	唞
1824	唟
1825	唠
1826	唡
1827	唢
1828	唣
1829	唤
1830	唥
1831	唦
1832	唧
1833	唨
1834	唩
1835	唪
1836	唫
1837	唬
1838	唭
1839	售
1840	唯
1841	唰
1842	唱
1843	唲
1844	唳
1845	唴
1846	唵
1847	唶
1848	唷
1849	唸
1850	唹
1851	唺
1852	唻
1853	唼
1854	唽
1855	唾
1856	唿
1857	啀
1858	啁
1859	啂
1860	啃
1861	啄
1862	啅
1863	商
1864	啇
1865	啈
1866	啉
1867	啊
1868	啋
1869	啌
1870	啍
1871	啎
1872	問
1873	啐
1874	啑
1875	啒
1876	啓
1877	啔
1878	啕
1879	啖
1880	啗
1881	啘
1882	啙
1883	啚
1884	啛
1885	啜
1886	啝
1887	啞
1888	啟
1889	啠
1890	啡
1891	啢
1892	啣
1893	啤
1894	啥
1895	啦
1896	啧
1897	啨
1898	啩
1899	啪
1900	啫
1901	啬
1902	啭
1903	啮
1904	啯
1905	啰
1906	啱
1907	啲
1908	啳
1909	啴
1910	啵
1911	啶
1912	啷
1913	啸
1914	啹
1915	啺
1916	啻
1917	啼
1918	啽
1919	啾
1920	啿
1921	喀
1922	喁
1923	喂
1924	喃
1925	善
1926	喅
1927	喆
1928	喇
1929	喈
1930	喉
1931	喊
1932	喋
1933	喌
1934	喍
1935	喎
1936	喏
1937	喐
1938	喑
1939	喒
1940	喓
1941	喔
1942	喕
1943	喖
1944	喗
1945	喘
1946	喙
1947	喚
1948	喛
1949	喜
1950	喝
1951	喞
1952	喟
1953	喠
1954	喡
1955	喢
1956	喣
1957	喤
1958	喥
1959	喦
1960	喧
1961	喨
1962	喩
1963	喪
1964	喫
1965	喬
1966	喭
1967	單
1968	喯
1969	喰
1970	喱
1971	喲
1972	喳
1973	喴
1974	喵
1975	営
1976	喷
1977	喸
1978	喹
1979	喺
1980	喻
1981	喼
1982	喽
1983	喾
1984	喿
1985	嗀
1986	嗁
1987	嗂
1988	嗃
1989	嗄
1990	嗅
1991	嗆
1992	嗇
1993	嗈
1994	嗉
1995	嗊
1996	嗋
1997	嗌
1998	嗍
1999	嗎
2000	嗏
2001	嗐
2002	嗑
2003	嗒
2004	嗓
2005	嗔
2006	嗕
2007	嗖
2008	嗗
2009	嗘
2010	嗙
2011	嗚
2012	嗛
2013	嗜
2014	嗝
2015	嗞
2016	嗟
2017	嗠
2018	嗡
2019	嗢
2020	嗣
2021	嗤
2022	嗥
2023	嗦
2024	嗧
2025	嗨
2026	嗩
2027	嗪
2028	嗫
2029	嗬
2030	嗭
2031	嗮
2032	嗯
2033	嗰
2034	嗱
2035	嗲
2036	嗳
2037	嗴
2038	嗵
2039	嗶
2040	嗷
2041	嗸
2042	嗹
2043	嗺
2044	嗻
2045	嗼
2046	嗽
2047	嗾
2048	嗿
2049	嘀
2050	嘁
2051	嘂
2052	嘃
2053	嘄
2054	嘅
2055	嘆
2056	嘇
2057	嘈
2058	嘉
2059	嘊
2060	嘋
2061	嘌
2062	嘍
2063	嘎
2064	嘏
2065	嘐
2066	嘑
2067	嘒
2068	嘓
2069	嘔
2070	嘕
2071	嘖
2072	嘗
2073	嘘
2074	嘙
2075	嘚
2076	嘛
2077	嘜
2078	嘝
2079	嘞
2080	嘟
2081	嘠
2082	嘡
2083	嘢
2084	嘣
2085	嘤
2086	嘥
2087	嘦
2088	嘧
2089	嘨
2090	嘩
2091	嘪
2092	嘫
2093	嘬
2094	嘭
2095	嘮
2096	嘯
2097	嘰
2098	嘱
2099	嘲
2100	嘳
2101	嘴
2102	嘵
2103	嘶
2104	嘷
2105	嘸
2106	嘹
2107	嘺
2108	嘻
2109	嘼
2110	嘽
2111	嘾
2112	嘿
2113	噀
2114	噁
2115	噂
2116	噃
2117	噄
2118	噅
2119	噆
2120	噇
2121	噈
2122	噉
2123	噊
2124	噋
2125	噌
2126	噍
2127	噎
2128	噏
2129	噐
2130	噑
2131	噒
2132	噓
2133	噔
2134	噕
2135	噖
2136	噗
2137	噘
2138	噙
2139	噚
2140	噛
2141	噜
2142	噝
2143	噞
2144	噟
2145	噠
2146	噡
2147	噢
2148	噣
2149	噤
2150	噥
2151	噦
2152	噧
2153	器
2154	噩
2155	噪
2156	噫
2157	噬
2158	噭
2159	噮
2160	噯
2161	噰
2162	噱
2163	噲
2164	噳
2165	噴
2166	噵
2167	噶
2168	噷
2169	噸
2170	噹
2171	噺
2172	噻
2173	噼
2174	噽
2175	噾
2176	噿
2177	嚀
2178	嚁
2179	嚂
2180	嚃
2181	嚄
2182	嚅
2183	嚆
2184	嚇
2185	嚈
2186	嚉
2187	嚊
2188	嚋
2189	嚌
2190	嚍
2191	嚎
2192	嚏
2193	嚐
2194	嚑
2195	嚒
2196	嚓
2197	嚔
2198	嚕
2199	嚖
2200	嚗
2201	嚘
2202	嚙
2203	嚚
2204	嚛
2205	嚜
2206	嚝
2207	嚞
2208	嚟
2209	嚠
2210	嚡
2211	嚢
2212	嚣
2213	嚤
2214	嚥
2215	嚦
2216	嚧
2217	嚨
2218	嚩
2219	嚪
2220	嚫
2221	嚬
2222	嚭
2223	嚮
2224	嚯
2225	嚰
2226	嚱
2227	嚲
2228	嚳
2229	嚴
2230	嚵
2231	嚶
2232	嚷
2233	嚸
2234	嚹
2235	嚺
2236	嚻
2237	嚼
2238	嚽
2239	嚾
2240	嚿
2241	囀
2242	囁
2243	囂
2244	囃
2245	囄
2246	囅
2247	囆
2248	囇
2249	囈
2250	囉
2251	囊
2252	囋
2253	囌
2254	囍
2255	囎
2256	囏
2257	囐
2258	囑
2259	囒
2260	囓
2261	囔
2262	囕
2263	囖
2264	囗
2265	囘
2266	囙
2267	囚
2268	四
2269	囜
2270	囝
2271	回
2272	囟
2273	因
2274	囡
2275	团
2276	団
2277	囤
2278	囥
2279	囦
2280	囧
2281	囨
2282	囩
2283	囪
2284	囫
2285	囬
2286	园
2287	囮
2288	囯
2289	困
2290	囱
2291	囲
2292	図
2293	围
2294	囵
2295	囶
2296	囷
2297	囸
2298	囹
2299	固
2300	囻
2301	囼
2302	国
2303	图
2304	囿
2305	圀
2306	圁
2307	圂
2308	圃
2309	圄
2310	圅
2311	圆
2312	圇
2313	圈
2314	圉
2315	圊
2316	國
2317	圌
2318	圍
2319	圎
2320	圏
2321	圐
2322	圑
2323	園
2324	圓
2325	圔
2326	圕
2327	圖
2328	圗
2329	團
2330	圙
2331	圚
2332	圛
2333	圜
2334	圝
2335	圞
2336	土
2337	圠
2338	圡
2339	圢
2340	圣
2341	圤
2342	圥
2343	圦
2344	圧
2345	在
2346	圩
2347	圪
2348	圫
2349	圬
2350	圭
2351	圮
2352	圯
2353	地
2354	圱
2355	圲
2356	圳
2357	圴
2358	圵
2359	圶
2360	圷
2361	圸
2362	圹
2363	场
2364	圻
2365	圼
2366	圽
2367	圾
2368	圿
2369	址
2370	坁
2371	坂
2372	坃
2373	坄
2374	坅
2375	坆
2376	均
2377	坈
2378	坉
2379	坊
2380	坋
2381	坌
2382	坍
2383	坎
2384	坏
2385	坐
2386	坑
2387	坒
2388	坓
2389	坔
2390	坕
2391	坖
2392	块
2393	坘
2394	坙
2395	坚
2396	坛
2397	坜
2398	坝
2399	坞
2400	坟
2401	坠
2402	坡
2403	坢
2404	坣
2405	坤
2406	坥
2407	坦
2408	坧
2409	坨
2410	坩
2411	坪
2412	坫
2413	坬
2414	坭
2415	坮
2416	坯
2417	坰
2418	坱
2419	坲
2420	坳
2421	坴
2422	坵
2423	坶
2424	坷
2425	坸
2426	坹
2427	坺
2428	坻
2429	坼
2430	坽
2431	坾
2432	坿
2433	垀
2434	垁
2435	垂
2436	垃
2437	垄
2438	垅
2439	垆
2440	垇
2441	垈
2442	垉
2443	垊
2444	型
2445	垌
2446	垍
2447	垎
2448	垏
2449	垐
2450	垑
2451	垒
2452	垓
2453	垔
2454	垕
2455	垖
2456	垗
2457	垘
2458	垙
2459	垚
2460	垛
2461	垜
2462	垝
2463	垞
2464	垟
2465	垠
2466	垡
2467	垢
2468	垣
2469	垤
2470	垥
2471	垦
2472	垧
2473	垨
2474	垩
2475	垪
2476	垫
2477	垬
2478	垭
2479	垮
2480	垯
2481	垰
2482	垱
2483	垲
2484	垳
2485	垴
2486	垵
2487	垶
2488	垷
2489	垸
2490	垹
2491	垺
2492	垻
2493	垼
2494	垽
2495	垾
2496	垿
2497	埀
2498	埁
2499	埂
2500	埃
2501	埄
2502	埅
2503	埆
2504	埇
2505	埈
2506	埉
2507	埊
2508	埋
2509	埌
2510	埍
2511	城
2512	埏
2513	埐
2514	埑
2515	埒
